fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
mean,0,0.646,0.32109343502772447,0.26532272809642843,0.23405083285115555,0.5888351961509262,1.0637199579356476,0.6004635328534084
std,0,0.04029888335921978,0.031179240479245047,0.07192538460735477,0.06071372359933666,0.039485306107104025,0.12402531342842263,0.04802356391603734
mean,1,0.9201649130048777,0.905068973457445,0.742792142651189,0.742792142651189,0.922996829792649,0.25232704384145344,0.9662505334802903
std,1,0.02605635195264415,0.06173572302740529,0.10119734462887152,0.10119734462887152,0.0250862648224288,0.1113843222998732,0.02567900080814137
mean,2,0.9376056010360694,0.9502840469973195,0.8486000438941786,0.8719935160211602,0.9391383571404578,0.2073516910213991,0.9916058416902995
std,2,0.013698177453994568,0.018306375515656063,0.04511835467579759,0.032106617820137254,0.013485026909094545,0.053058204141518975,0.0037868727611701175
mean,3,0.9341130886032808,0.934155233879703,0.8680285545752202,0.8680285545752202,0.9340844158743794,0.2075758760815111,0.9824325863072156
std,3,0.025188981073413347,0.02531917081372106,0.050660107734469974,0.050660107734469974,0.025187922867623763,0.1048611285093398,0.014214462450637198
mean,4,0.9432835820895521,0.9434664246823956,0.8846770454814001,0.8846770454814001,0.9433024285719928,0.16911847141044872,0.9823502722323049
std,4,0.017405826551777023,0.019124413607723403,0.03567691525816776,0.03567691525816776,0.017453355065579768,0.03866911131820434,0.007077021891514006
mean,5,0.8948717948717949,0.8653303178303178,0.7465161534142082,0.7465161534142082,0.8936094840166078,0.30428628420615805,0.9065646853146851
std,5,0.03350227911070737,0.036513108419802764,0.07432617925347987,0.07432617925347987,0.03277916458088297,0.08262761599845517,0.05597430556950671
mean,6,0.940625,0.8812962962962964,0.7716843505553597,0.7716843505553597,0.9401764311418571,0.21008069862594514,0.9743055555555555
std,6,0.014905300022139776,0.03450313597802734,0.05662299280500467,0.05662299280500467,0.014866391200717434,0.06267962930579947,0.009687990883177873
mean,7,0.7598387427157061,0.6876554632964956,0.7953138394087711,0.7091112892474706,0.7691107388789163,0.5945817814471712,0.8689203152352366
std,7,0.06545002310231506,0.09644220829207892,0.056052477652524677,0.07046865841466649,0.05529271555223219,0.09189473343548661,0.06721181473505933
mean,8,0.6838604138962471,0.6845344256557071,0.35743736719831004,0.35743736719831004,0.6860155998619095,0.5710777356861063,0.7744642738241966
std,8,0.05659815947159297,0.056849635586309406,0.10749184409559531,0.10749184409559531,0.056823003176023,0.04548567624762513,0.04979004170126006
mean,9,0.8481481481481481,0.8543636363636363,0.8142768407237673,0.8025980810976139,0.8494744227489702,0.46213088235118,0.9693719696969696
std,9,0.03954473426678262,0.03334826112022758,0.06589568490816738,0.05608824902346861,0.03917639976900677,0.09993565254720427,0.017569948246423554
0,overall,0.840183279567273,0.7905813183583164,,,,,
1,overall,0.8668326708663427,0.8132432458845734,,,,,
2,overall,0.8689182438083811,0.8190125227835228,,,,,
3,overall,0.8573251475964101,0.7974922231271312,,,,,
4,overall,0.850137439689307,0.8116875183602703,,,,,
5,overall,0.8380094399388318,0.7881129762564496,,,,,
6,overall,0.8417395728707705,0.7914979300643721,,,,,
7,overall,0.8605326623873758,0.8185557307702916,,,,,
8,overall,0.8367584384972915,0.7946399288105285,,,,,
9,overall,0.8480743891436928,0.8024248590715848,,,,,
mean,overall,0.8508511284365676,0.8027248253487039,,,,,
std,overall,0.011340332139177036,0.01134338319126978,,,,,
