fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
4,5,0.8947368421052632,0.8451178451178452,0.7295373665480427,0.7295373665480427,0.8913533834586467,0.19588191408653655,0.9764309764309764
4,6,0.921875,0.8111111111111111,0.6774193548387097,0.6774193548387097,0.9182449494949495,0.298538573482134,0.9537037037037037
4,7,0.71875,0.6813725490196078,0.7572254335260116,0.6557191392978483,0.7378490611458834,0.6814849028890642,0.860248729121278
4,8,0.6538461538461539,0.6575757575757575,0.3076923076923077,0.3076923076923077,0.6559065934065935,0.5984324483792618,0.7393939393939394
4,9,0.9444444444444444,0.9618181818181817,0.9839825983784852,0.9609826589595376,0.9453415330608314,0.4300538101670624,0.9889015151515151
5,0,0.5,0.26785714285714285,0.13786407766990294,0.10583941605839409,0.47981743447392305,1.4177046296381313,0.5592771059040901
5,1,0.926829268292683,0.9071969696969697,0.7775768535262206,0.7775768535262206,0.9284184968546518,0.15286372013705185,0.9801136363636364
5,2,0.9425287356321839,0.9549004787100026,0.9114052953156823,0.9059120403749099,0.9430076628352491,0.14031460732426182,0.99798437893676
5,3,0.9651162790697675,0.9651162790697674,0.9302325581395349,0.9302325581395349,0.9650737782591038,0.0913645638668191,0.9981070849107625
5,4,0.9402985074626866,0.9392014519056261,0.8784029038112523,0.8784029038112523,0.9402985074626866,0.13604292645349264,0.9891107078039928
5,5,0.8947368421052632,0.8557692307692308,0.7449664429530202,0.7449664429530202,0.8919014708488392,0.23729234275583524,0.9583333333333333
5,6,0.9453125,0.8861111111111111,0.7882797731568998,0.7882797731568998,0.9447373862696443,0.2640009867402971,0.9703703703703704
5,7,0.5797101449275363,0.5794299201161947,0.6419570051890289,0.5157346615349785,0.6335581454796041,0.9038856978325019,0.81184186637618
5,8,0.6078431372549019,0.6064516129032258,0.20560747663551404,0.20560747663551404,0.6121457987583747,0.5833030534346316,0.7653225806451612
5,9,0.8888888888888888,0.8993939393939394,0.8257383141013104,0.8330161750713606,0.8917946401686239,0.4734009743588678,0.9539393939393939
6,0,0.59,0.36484593837535007,0.296229802513465,0.2612137203166226,0.5722893450635387,1.2286802038923952,0.5629196122893602
6,1,0.8658536585365854,0.7642140468227425,0.5124324324324325,0.5124324324324325,0.8678482648573445,0.4305076118230214,0.9030100334448161
6,2,0.9411764705882353,0.9645390070921985,0.8449309356267918,0.874861980125138,0.9420619393824946,0.2296131775883533,0.9897915323447238
6,3,0.9318181818181818,0.9318181818181819,0.8636363636363636,0.8636363636363636,0.9317829457364343,0.25337168207187255,0.9803719008264462
